year,ticker,chart_type,interval,status,ready_for_backtest,rows,start,end,file,issues
2026,VALE3,candles,4h,ok,sim,266,2026-01-02 10:00:00,2026-07-17 14:00:00,data\yearly\2026\candles\4h\vale3_4h.csv,
2026,BBDC3,heikin_ashi,1d,ok,sim,137,2026-01-02,2026-07-21,data\yearly\2026\heikin_ashi\1d\bbdc3_1d.csv,
2026,BBSE3,heikin_ashi,1d,ok,sim,135,2026-01-02,2026-07-17,data\yearly\2026\heikin_ashi\1d\bbse3_1d.csv,
2026,CSMG3,heikin_ashi,1d,ok,sim,137,2026-01-02,2026-07-21,data\yearly\2026\heikin_ashi\1d\csmg3_1d.csv,
2026,FLRY3,heikin_ashi,1d,ok,sim,137,2026-01-02,2026-07-21,data\yearly\2026\heikin_ashi\1d\flry3_1d.csv,
2026,GGBR3,heikin_ashi,1d,ok,sim,135,2026-01-02,2026-07-17,data\yearly\2026\heikin_ashi\1d\ggbr3_1d.csv,
2026,IRBR3,heikin_ashi,1d,ok,sim,137,2026-01-02,2026-07-21,data\yearly\2026\heikin_ashi\1d\irbr3_1d.csv,
2026,JHSF3,heikin_ashi,1d,ok,sim,137,2026-01-02,2026-07-21,data\yearly\2026\heikin_ashi\1d\jhsf3_1d.csv,
2026,LOGG3,heikin_ashi,1d,ok,sim,135,2026-01-02,2026-07-17,data\yearly\2026\heikin_ashi\1d\logg3_1d.csv,
2026,MLAS3,heikin_ashi,1d,ok,sim,135,2026-01-02,2026-07-17,data\yearly\2026\heikin_ashi\1d\mlas3_1d.csv,
2026,PETR4,heikin_ashi,1d,ok,sim,135,2026-01-02,2026-07-17,data\yearly\2026\heikin_ashi\1d\petr4_1d.csv,
2026,TUPY3,heikin_ashi,1d,ok,sim,135,2026-01-02,2026-07-17,data\yearly\2026\heikin_ashi\1d\tupy3_1d.csv,
2026,VALE3,heikin_ashi,1d,ok,sim,135,2026-01-02,2026-07-17,data\yearly\2026\heikin_ashi\1d\vale3_1d.csv,
2026,BBDC3,heikin_ashi,1sem,ok,sim,29,2026-01-05,2026-07-20,data\yearly\2026\heikin_ashi\1wk\bbdc3_1wk.csv,
2026,BBSE3,heikin_ashi,1sem,ok,sim,28,2026-01-05,2026-07-13,data\yearly\2026\heikin_ashi\1wk\bbse3_1wk.csv,
2026,CSMG3,heikin_ashi,1sem,ok,sim,29,2026-01-05,2026-07-20,data\yearly\2026\heikin_ashi\1wk\csmg3_1wk.csv,
2026,FLRY3,heikin_ashi,1sem,ok,sim,29,2026-01-05,2026-07-20,data\yearly\2026\heikin_ashi\1wk\flry3_1wk.csv,
2026,GGBR3,heikin_ashi,1sem,ok,sim,28,2026-01-05,2026-07-13,data\yearly\2026\heikin_ashi\1wk\ggbr3_1wk.csv,
2026,IRBR3,heikin_ashi,1sem,ok,sim,29,2026-01-05,2026-07-20,data\yearly\2026\heikin_ashi\1wk\irbr3_1wk.csv,
2026,JHSF3,heikin_ashi,1sem,ok,sim,29,2026-01-05,2026-07-20,data\yearly\2026\heikin_ashi\1wk\jhsf3_1wk.csv,
2026,LOGG3,heikin_ashi,1sem,ok,sim,28,2026-01-05,2026-07-13,data\yearly\2026\heikin_ashi\1wk\logg3_1wk.csv,
2026,MLAS3,heikin_ashi,1sem,ok,sim,28,2026-01-05,2026-07-13,data\yearly\2026\heikin_ashi\1wk\mlas3_1wk.csv,
2026,PETR4,heikin_ashi,1sem,ok,sim,28,2026-01-05,2026-07-13,data\yearly\2026\heikin_ashi\1wk\petr4_1wk.csv,
2026,TUPY3,heikin_ashi,1sem,ok,sim,28,2026-01-05,2026-07-13,data\yearly\2026\heikin_ashi\1wk\tupy3_1wk.csv,
2026,VALE3,heikin_ashi,1sem,ok,sim,28,2026-01-05,2026-07-13,data\yearly\2026\heikin_ashi\1wk\vale3_1wk.csv,
2026,BBDC3,heikin_ashi,4h,ok,sim,268,2026-01-02 10:00:00,2026-07-21 14:00:00,data\yearly\2026\heikin_ashi\4h\bbdc3_4h.csv,
2026,BBSE3,heikin_ashi,4h,ok,sim,266,2026-01-02 10:00:00,2026-07-17 14:00:00,data\yearly\2026\heikin_ashi\4h\bbse3_4h.csv,
2026,CSMG3,heikin_ashi,4h,ok,sim,266,2026-01-02 10:00:00,2026-07-21 14:00:00,data\yearly\2026\heikin_ashi\4h\csmg3_4h.csv,
2026,FLRY3,heikin_ashi,4h,ok,sim,268,2026-01-02 10:00:00,2026-07-21 14:00:00,data\yearly\2026\heikin_ashi\4h\flry3_4h.csv,
2026,GGBR3,heikin_ashi,4h,ok,sim,266,2026-01-02 10:00:00,2026-07-17 14:00:00,data\yearly\2026\heikin_ashi\4h\ggbr3_4h.csv,
2026,IRBR3,heikin_ashi,4h,ok,sim,268,2026-01-02 10:00:00,2026-07-21 14:00:00,data\yearly\2026\heikin_ashi\4h\irbr3_4h.csv,
2026,JHSF3,heikin_ashi,4h,ok,sim,268,2026-01-02 10:00:00,2026-07-21 14:00:00,data\yearly\2026\heikin_ashi\4h\jhsf3_4h.csv,
2026,LOGG3,heikin_ashi,4h,ok,sim,266,2026-01-02 10:00:00,2026-07-17 14:00:00,data\yearly\2026\heikin_ashi\4h\logg3_4h.csv,
2026,MLAS3,heikin_ashi,4h,ok,sim,266,2026-01-02 10:00:00,2026-07-17 14:00:00,data\yearly\2026\heikin_ashi\4h\mlas3_4h.csv,
2026,PETR4,heikin_ashi,4h,ok,sim,266,2026-01-02 10:00:00,2026-07-17 14:00:00,data\yearly\2026\heikin_ashi\4h\petr4_4h.csv,
2026,TUPY3,heikin_ashi,4h,ok,sim,266,2026-01-02 10:00:00,2026-07-17 14:00:00,data\yearly\2026\heikin_ashi\4h\tupy3_4h.csv,
2026,VALE3,heikin_ashi,4h,ok,sim,266,2026-01-02 10:00:00,2026-07-17 14:00:00,data\yearly\2026\heikin_ashi\4h\vale3_4h.csv,
